/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc183201.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc042065.cmap.gz,18.919450955277778
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc183201.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc329353.cmap.gz,20.205661894444443
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc183201.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc148182.cmap.gz,19.373233508333332
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc523554.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc042065.cmap.gz,20.52804470555556
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc815843.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc042065.cmap.gz,18.91849826388889
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc815843.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc329353.cmap.gz,20.204709203055558
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc815843.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc148182.cmap.gz,19.372280816944443
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc649676.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc042065.cmap.gz,20.091280380277777
/prvt/juno1/spex/2024aug16/images/5.10/jupiter/jc649676.cmap.gz,/prvt/juno1/spex/2024aug17/images/5.10/jupiter/jc148182.cmap.gz,20.54506293333333
/prvt/juno1/spex/2024oct22/images/5.10/jupiter/jc505516.cmap.gz,/prvt/juno1/spex/2024oct23/images/5.10/jupiter/jc057087.cmap.gz,20.521971571944448
/prvt/juno1/spex/2024oct22/images/5.10/jupiter/jc055090.cmap.gz,/prvt/juno1/spex/2024oct23/images/5.10/jupiter/jc833859.cmap.gz,28.83145616388889
/prvt/juno1/spex/2024oct22/images/5.10/jupiter/jc451486.cmap.gz,/prvt/juno1/spex/2024oct23/images/5.10/jupiter/jc057087.cmap.gz,20.66405490527778
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc046054.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc763767.cmap.gz,29.561937933333333
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc046054.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc790794.cmap.gz,29.603370225
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc039045.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc763767.cmap.gz,29.5736230475
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc039045.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc790794.cmap.gz,29.615055339166666
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc056062.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc763767.cmap.gz,29.54854383611111
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc056062.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc790794.cmap.gz,29.589976127777778
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc031037.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc763767.cmap.gz,29.585512152777778
/prvt/juno1/spex/2024nov23/images/5.10/jupiter/jc031037.cmap.gz,/prvt/juno1/spex/2024nov24/images/5.10/jupiter/jc790794.cmap.gz,29.626944444444444
